date,gz_spread,ebp,est_prob
1985-02-01,0.9405876170997012,-0.1777643304997808,0.145038395889189
1985-03-01,0.9706894728250528,0.0575202291735528,0.2225410263223804
1985-04-01,1.061068733819435,-0.0741341115653257,0.1766198068331269
1985-05-01,1.1991082705631746,-0.2895931002572336,0.1154900565149071
1985-06-01,1.1697971611050744,0.036618009827813,0.2148264285924669
1985-07-01,1.1333078735846984,-0.0073490173093622,0.1991158757892981
1985-08-01,1.1611328656795772,0.017633432578527,0.2079561743915672
1985-09-01,1.1356248045926107,0.0987484844281105,0.2382113843961986
1985-10-01,1.2284311223784024,0.1598242964453169,0.262496057266788
1985-11-01,1.2895870431877798,0.1803004096859819,0.2709123971630159
1985-12-01,1.3748789370417211,-0.0465154000339815,0.1857208647550602
1986-01-01,1.328334663563506,0.191767694677164,0.2756839411724355
1986-02-01,1.5497237045603347,-0.2147865654722063,0.1347393870967343
1986-03-01,1.9991487519450328,0.5597221562600367,0.4461306357432164
1986-04-01,1.9184641059649592,0.5107671268525711,0.422038788252841
1986-05-01,1.5866962357352212,0.004259182653524,0.2031950647082744
1986-06-01,1.9003727235973955,0.0705430483226234,0.2274262935361026
1986-07-01,2.0692244812858496,0.6918743205481763,0.5119120494868442
1986-08-01,2.231424460367828,0.6529706081797233,0.4925001291265048
1986-09-01,1.902236023663172,0.3004029178983913,0.3228221306345624
1986-10-01,1.9137912097627143,0.4835298418022362,0.4087540611231904
1986-11-01,2.028667375395258,0.5931493218544774,0.4627015549944638
1986-12-01,1.930246589778661,0.6194581728282773,0.4757908427466161
1987-01-01,1.8012622410758348,0.4785401826909077,0.4063312472068443
1987-02-01,1.9024488648189863,0.545740751770647,0.4392257292734244
1987-03-01,1.8239814018725848,0.433807718610723,0.3847810444752314
1987-04-01,1.7103216658632594,-0.2831853821954633,0.1170580559900969
1987-05-01,1.68388721748476,0.167695923468927,0.2657156465139283
1987-06-01,1.639050457817809,0.1536545630719539,0.2599865967581705
1987-07-01,1.594127177127132,0.2295977124026249,0.2917118336815953
1987-08-01,1.5160015599025936,0.227460992496336,0.2907950801563945
1987-09-01,1.4993881575531094,0.2211785415415443,0.2881074454308036
1987-10-01,1.6241249060666865,-0.7003547801868832,0.0434803198394913
1987-11-01,1.6043764806399006,0.2179487239808815,0.2867303056147929
1987-12-01,1.5739394552917203,-0.0354513335071364,0.1894469406303024
1988-01-01,1.642292720468512,-0.1824316571460813,0.1437115916594254
1988-02-01,1.5964031008325026,0.1669605494257144,0.2654140241008224
1988-03-01,1.4943899163805952,-0.0998803358911855,0.1683944298301647
1988-04-01,1.394489346097105,-0.0284054188228801,0.191843617135742
1988-05-01,1.4005998368546866,0.0537567467745601,0.2211404511780137
1988-06-01,1.461479289175077,0.1518752818091606,0.2592652020539038
1988-07-01,1.352658344162862,-0.134731555392372,0.1576593805396773
1988-08-01,1.3358934015049817,0.0404517355639431,0.2162296328600152
1988-09-01,1.4314266115200294,0.2261418957786416,0.2902297988147942
1988-10-01,1.556773251364014,0.3316434728743995,0.3369712598446744
1988-11-01,1.4785730124629266,0.2317663556565135,0.2926436587886948
1988-12-01,1.491305310749086,0.3682097354240194,0.3538290471782591
1989-01-01,1.5547748210063714,0.3647051349336506,0.352200237672907
1989-02-01,1.4457451433967528,0.2517837718911759,0.301309307348389
1989-03-01,1.521796417969204,0.4860507237725222,0.4099794516318961
1989-04-01,1.5762463223027845,0.5700748181758628,0.4512541059716053
1989-05-01,1.627533859086566,0.3906526620727984,0.3643220660002861
1989-06-01,1.828941160853612,0.6505419658460527,0.4912884135569522
1989-07-01,1.957873517878501,0.8781582766977847,0.6036796419021179
1989-08-01,1.7728031516570917,0.5904217136778738,0.4613465681227359
1989-09-01,1.6098494298780603,0.6363325056717382,0.4842009014002077
1989-10-01,1.5479655398984602,0.5230398743803928,0.428054784317245
1989-11-01,1.54437498183621,0.642902096312745,0.4874772516169721
1989-12-01,1.4583979179545183,0.534954867100162,0.4339114685135721
1990-01-01,1.353000376120297,0.2690556991651935,0.3088779471412345
1990-02-01,1.3481455158781577,0.4059415652806443,0.3715295290195559
1990-03-01,1.342693439550254,0.4290350068109574,0.3825013605525197
1990-04-01,1.2768704962813933,0.1861402050082697,0.2733371834759273
1990-05-01,1.1438834400060625,0.1015389045104235,0.2392933987242254
1990-06-01,1.16396636073479,0.155274550124671,0.2606443060852882
1990-07-01,1.1153271973470955,0.0855236366095608,0.2331199514597144
1990-08-01,1.0449809382742012,-0.2235257207172385,0.1323833606139947
1990-09-01,1.0662999533630766,-0.0024692162598016,0.2008246216992145
1990-10-01,1.323732043990583,0.1741632641972372,0.2683757664548342
1990-11-01,1.4659013762689967,0.2757368157881386,0.3118277960939762
1990-12-01,1.4681418916324196,0.3520774929806873,0.3463540123910428
1991-01-01,1.4811933533571378,0.3736661444484928,0.3563703098425838
1991-02-01,1.329468144946888,0.3056519554112873,0.3251823183362642
1991-03-01,1.288112556455963,0.2398743223470849,0.2961396879092624
1991-04-01,1.2895749714037532,0.2034235068437495,0.2805758901395792
1991-05-01,1.24254903373424,0.1881691143427453,0.274182131229784
1991-06-01,1.219053645634931,0.099605576202824,0.2385434451209122
1991-07-01,1.3049049073262844,0.1969450509944694,0.2778516973612557
1991-08-01,1.2288004143189024,0.1401807981608849,0.2545496444887333
1991-09-01,1.3313648828634703,0.1718213370340082,0.267410949802772
1991-10-01,1.3086918230970053,0.1570936418505013,0.2613838706732831
1991-11-01,1.3010046608973738,0.1695810453473332,0.2664896446178921
1991-12-01,1.4660034604411245,0.1787554404085225,0.2702726987859671
