date,close,adjclose
2009-07-06,100.55000305175781,64.63396453857422
2009-07-07,100.70999908447266,64.73681640625
2009-07-08,101.06999969482422,64.96825408935547
2009-07-09,100.25,64.44117736816406
2009-07-10,100.6500015258789,64.69829559326172
2009-07-13,100.23999786376953,64.43473815917969
2009-07-14,100.16000366210938,64.38333129882812
2009-07-15,99.88999938964844,64.20972442626953
2009-07-16,100.51000213623047,64.60826873779297
2009-07-17,100.47000122070312,64.58258819580078
2009-07-20,101.05000305175781,64.95539855957031
2009-07-21,101.27999877929688,65.1032485961914
2009-07-22,101.01000213623047,64.9296646118164
2009-07-23,100.5199966430664,64.6147232055664
2009-07-24,100.56999969482422,64.64684295654297
2009-07-27,100.37999725341797,64.52471160888672
2009-07-28,100.29000091552734,64.4668960571289
2009-07-29,100.23999786376953,64.43473815917969
2009-07-30,100.80999755859375,64.8011245727539
2009-07-31,101.33999633789062,65.14179992675781
2009-08-03,100.38999938964844,64.80545806884766
2009-08-04,100.02999877929688,64.57311248779297
2009-08-05,100.11000061035156,64.62474060058594
2009-08-06,99.94999694824219,64.52146911621094
2009-08-07,100.08000183105469,64.60538482666016
2009-08-10,100.2699966430664,64.72798919677734
2009-08-11,100.70999908447266,65.0120620727539
2009-08-12,100.31999969482422,64.76034545898438
2009-08-13,100.6500015258789,64.97334289550781
2009-08-14,100.54000091552734,64.90231323242188
2009-08-17,100.9000015258789,65.13471984863281
2009-08-18,101.12000274658203,65.2767562866211
2009-08-19,101.62999725341797,65.60591888427734
2009-08-20,102.23999786376953,65.99971771240234
2009-08-21,101.83000183105469,65.73509216308594
2009-08-24,102.19000244140625,65.96747589111328
2009-08-25,101.88999938964844,65.7737808227539
2009-08-26,102.18000030517578,65.96099090576172
2009-08-27,101.80999755859375,65.72216796875
2009-08-28,101.8499984741211,65.74800109863281
2009-08-31,101.76000213623047,65.68986511230469
2009-09-01,100.9800033569336,65.7811050415039
2009-09-02,101.13999938964844,65.88529968261719
2009-09-03,101.2699966430664,65.96998596191406
2009-09-04,101.25,65.95696258544922
2009-09-08,101.45999908447266,66.09375762939453
2009-09-09,101.77999877929688,66.30225372314453
2009-09-10,102.0199966430664,66.45853424072266
2009-09-11,102.25,66.60836029052734
2009-09-14,102.0199966430664,66.45853424072266
2009-09-15,102.08000183105469,66.4976806640625
2009-09-16,102.27999877929688,66.6279296875
2009-09-17,102.41000366210938,66.71265411376953
2009-09-18,101.94000244140625,66.4064712524414
2009-09-21,101.83000183105469,66.33480834960938
2009-09-22,102.06999969482422,66.49112701416016
2009-09-23,102.29000091552734,66.63445281982422
2009-09-24,102.19000244140625,66.56932830810547
2009-09-25,102.33999633789062,66.66702270507812
2009-09-28,102.55000305175781,66.8038330078125
2009-09-29,102.51000213623047,66.77775573730469
2009-09-30,102.87999725341797,67.0187759399414
2009-10-01,103.12000274658203,67.20580291748047
2009-10-02,102.91999816894531,67.07546997070312
2009-10-05,102.9800033569336,67.11455535888672
2009-10-06,102.97000122070312,67.1080551147461
2009-10-07,103.41999816894531,67.40135955810547
2009-10-08,103.31999969482422,67.33615112304688
2009-10-09,102.79000091552734,66.99079895019531
2009-10-12,103.04000091552734,67.15373992919922
2009-10-13,103.62000274658203,67.53170013427734
2009-10-14,103.16999816894531,67.23844909667969
2009-10-15,103.25,67.29053497314453
2009-10-16,103.58000183105469,67.50560760498047
2009-10-19,104.23999786376953,67.93576049804688
2009-10-20,104.33000183105469,67.99446868896484
2009-10-21,103.91999816894531,67.7271957397461
2009-10-22,103.41000366210938,67.39483642578125
2009-10-23,103.19000244140625,67.25142669677734
2009-10-26,102.72000122070312,66.94515228271484
2009-10-27,103.54000091552734,67.4795913696289
2009-10-28,103.62000274658203,67.53170013427734
2009-10-29,103.62999725341797,67.53823852539062
2009-10-30,104.01000213623047,67.78585052490234
2009-11-02,103.87000274658203,67.91796875
2009-11-03,103.66000366210938,67.78065490722656
2009-11-04,103.86000061035156,67.91145324707031
2009-11-05,104.05999755859375,68.04217529296875
2009-11-06,104.31999969482422,68.21221923828125
2009-11-09,104.86000061035156,68.56526184082031
2009-11-10,104.68000030517578,68.44756317138672
2009-11-11,105.05999755859375,68.6960220336914
2009-11-12,104.56999969482422,68.37566375732422
2009-11-13,104.61000061035156,68.40180969238281
2009-11-16,105.4000015258789,68.91841125488281
2009-11-17,105.68000030517578,69.10145568847656
2009-11-18,105.6500015258789,69.08183288574219
2009-11-19,105.66000366210938,69.08836364746094
2009-11-20,105.66000366210938,69.08836364746094
2009-11-23,105.75,69.1472396850586
2009-11-24,105.86000061035156,69.21913146972656
2009-11-25,106.27999877929688,69.49378967285156
2009-11-27,106.51000213623047,69.64415740966797
2009-11-30,106.56999969482422,69.68339538574219
2009-12-01,106.18000030517578,69.56419372558594
2009-12-02,106.06999969482422,69.49211120605469
2009-12-03,105.72000122070312,69.26280975341797
2009-12-04,104.86000061035156,68.69935607910156
2009-12-07,105.02999877929688,68.81074523925781
2009-12-08,104.9800033569336,68.77803039550781
2009-12-09,104.5199966430664,68.47662353515625
2009-12-10,104.18000030517578,68.25387573242188
2009-12-11,104.22000122070312,68.28005981445312
2009-12-14,104.58000183105469,68.51592254638672
2009-12-15,104.56999969482422,68.5093994140625
2009-12-16,104.75,68.6272964477539
2009-12-17,105.19999694824219,68.92210388183594
2009-12-18,105.04000091552734,68.81729125976562
2009-12-21,104.55000305175781,68.49626159667969
2009-12-22,104.20999908447266,68.27352905273438
2009-12-23,104.05999755859375,68.17524719238281
2009-12-24,103.77999877929688,67.99182891845703
2009-12-28,103.75,67.97215270996094
2009-12-29,103.83000183105469,68.18167877197266
2009-12-30,103.98999786376953,68.2867431640625
2009-12-31,103.9000015258789,68.22758483886719
2010-01-04,104.16999816894531,68.4048843383789
2010-01-05,104.51000213623047,68.62815856933594
2010-01-06,104.23999786376953,68.45088195800781
2010-01-07,104.4000015258789,68.55589294433594
2010-01-08,104.62000274658203,68.70039367675781
2010-01-11,104.38999938964844,68.54930877685547
2010-01-12,104.87000274658203,68.86456298828125
2010-01-13,104.4000015258789,68.55589294433594
2010-01-14,104.66999816894531,68.73322296142578
2010-01-15,105.01000213623047,68.95650482177734
2010-01-19,104.93000030517578,68.90396118164062
2010-01-20,105.08999633789062,69.00902557373047
2010-01-21,105.29000091552734,69.14035034179688
2010-01-22,105.19000244140625,69.07471466064453
2010-01-25,104.91999816894531,68.89739990234375
2010-01-26,105.23999786376953,69.10749053955078
2010-01-27,104.95999908447266,68.92365264892578
2010-01-28,105.0999984741211,69.0156021118164
2010-01-29,105.48999786376953,69.27167510986328
2010-02-01,105.23999786376953,69.24403381347656
2010-02-02,105.43000030517578,69.36906433105469
2010-02-03,105.0,69.08614349365234
2010-02-04,105.27999877929688,69.2703857421875
2010-02-05,105.08999633789062,69.14533996582031
2010-02-08,104.93000030517578,69.04009246826172
2010-02-09,104.56999969482422,68.80323791503906
2010-02-10,104.26000213623047,68.59923553466797
2010-02-11,104.01000213623047,68.43476104736328
2010-02-12,104.01000213623047,68.43476104736328
2010-02-16,104.30999755859375,68.63217163085938
2010-02-17,104.11000061035156,68.50057983398438
2010-02-18,104.0199966430664,68.44132995605469
