date,close,adjclose
2009-07-06,26.612594604492188,14.972627639770508
2009-07-07,26.354961395263672,14.827681541442871
2009-07-08,26.755725860595703,15.053160667419434
2009-07-09,25.77290153503418,14.500207901000977
2009-07-10,25.238550186157227,14.199569702148438
2009-07-13,25.591602325439453,14.398211479187012
2009-07-14,25.916030883789062,14.580734252929688
2009-07-15,26.440839767456055,14.876004219055176
2009-07-16,26.5935115814209,14.961897850036621
2009-07-17,26.412214279174805,14.859899520874023
2009-07-20,26.66030502319336,14.99947452545166
2009-07-21,28.29198455810547,15.917482376098633
2009-07-22,28.101144790649414,15.810110092163086
2009-07-23,28.864503860473633,16.239585876464844
2009-07-24,29.57061004638672,16.63685417175293
2009-07-27,29.360687255859375,16.51875114440918
2009-07-28,28.645038604736328,16.11612319946289
2009-07-29,28.501907348632812,16.035585403442383
2009-07-30,28.568702697753906,16.073169708251953
2009-07-31,28.635496139526367,16.11074447631836
2009-08-03,28.645038604736328,16.11612319946289
2009-08-04,28.473281860351562,16.019485473632812
2009-08-05,28.253816604614258,15.896008491516113
2009-08-06,28.01526641845703,15.761798858642578
2009-08-07,28.72137451171875,16.159061431884766
2009-08-10,29.19847297668457,16.427488327026367
2009-08-11,28.940839767456055,16.282541275024414
2009-08-12,29.332061767578125,16.502647399902344
2009-08-13,29.56106948852539,16.631486892700195
2009-08-14,29.56106948852539,16.631486892700195
2009-08-17,29.465648651123047,16.577802658081055
2009-08-18,29.303434371948242,16.48653793334961
2009-08-19,30.03816795349121,16.899906158447266
2009-08-20,29.904579162597656,16.824745178222656
2009-08-21,31.068702697753906,17.479705810546875
2009-08-24,31.011449813842773,17.44749641418457
2009-08-25,31.440839767456055,17.689069747924805
2009-08-26,31.18320655822754,17.544124603271484
2009-08-27,31.364503860473633,17.6461238861084
2009-08-28,30.83969497680664,17.35085678100586
2009-08-31,30.944656372070312,17.4099178314209
2009-09-01,30.333969116210938,17.066333770751953
2009-09-02,29.398855209350586,16.740324020385742
2009-09-03,28.854961395263672,16.430618286132812
2009-09-04,29.293893814086914,16.680561065673828
2009-09-08,29.55152702331543,16.82726287841797
2009-09-09,30.104961395263672,17.14239501953125
2009-09-10,30.496183395385742,17.365161895751953
2009-09-11,31.049617767333984,17.68031120300293
2009-09-14,31.383588790893555,17.8704776763916
2009-09-15,31.202289581298828,17.767240524291992
2009-09-16,30.696565628051758,17.479265213012695
2009-09-17,30.543893814086914,17.392333984375
2009-09-18,30.41984748840332,17.32170867919922
2009-09-21,30.362594604492188,17.289098739624023
2009-09-22,29.895038604736328,17.02286148071289
2009-09-23,29.895038604736328,17.02286148071289
2009-09-24,29.58969497680664,16.8489933013916
2009-09-25,29.818702697753906,16.979393005371094
2009-09-28,30.562976837158203,17.403196334838867
2009-09-29,30.391220092773438,17.30540657043457
2009-09-30,30.181297302246094,17.18586540222168
2009-10-01,29.751907348632812,16.941364288330078
2009-10-02,30.200382232666016,17.196735382080078
2009-10-05,30.314884185791016,17.26192855834961
2009-10-06,31.020992279052734,17.664003372192383
2009-10-07,30.715648651123047,17.490137100219727
2009-10-08,30.944656372070312,17.62054443359375
2009-10-09,31.068702697753906,17.69117546081543
2009-10-12,31.354961395263672,17.854175567626953
2009-10-13,30.935115814208984,17.615110397338867
2009-10-14,31.393129348754883,17.875905990600586
2009-10-15,31.774808883666992,18.093242645263672
2009-10-16,31.68893051147461,18.044340133666992
2009-10-19,32.185115814208984,18.32689094543457
2009-10-20,32.17557144165039,18.321441650390625
2009-10-21,31.18320655822754,17.75637435913086
2009-10-22,31.364503860473633,17.859607696533203
2009-10-23,30.944656372070312,17.62054443359375
2009-10-26,30.553434371948242,17.39777374267578
2009-10-27,30.944656372070312,17.62054443359375
2009-10-28,30.582061767578125,17.414073944091797
