date,close,adjclose
2009-07-06,24.09000015258789,18.54241180419922
2009-07-07,25.170000076293945,19.37369728088379
2009-07-08,24.670000076293945,18.988845825195312
2009-07-09,24.940000534057617,19.196659088134766
2009-07-10,24.670000076293945,18.988845825195312
2009-07-13,25.010000228881836,19.25053596496582
2009-07-14,24.770000457763672,19.065814971923828
2009-07-15,24.90999984741211,19.173572540283203
2009-07-16,25.25,19.43528175354004
2009-07-17,25.09000015258789,19.31212043762207
2009-07-20,24.84000015258789,19.11969566345215
2009-07-21,25.59000015258789,19.69698143005371
2009-07-22,26.0,20.012563705444336
2009-07-23,27.049999237060547,20.820762634277344
2009-07-24,27.31999969482422,21.02858543395996
2009-07-27,27.6200008392334,21.259504318237305
2009-07-28,29.079999923706055,22.38327980041504
2009-07-29,28.40999984741211,21.867572784423828
2009-07-30,28.100000381469727,21.628957748413086
2009-07-31,28.059999465942383,21.598173141479492
2009-08-03,27.360000610351562,21.059364318847656
2009-08-04,26.93000030517578,20.728391647338867
2009-08-05,26.18000030517578,20.151105880737305
2009-08-06,25.979999542236328,19.997163772583008
2009-08-07,26.510000228881836,20.405122756958008
2009-08-10,27.06999969482422,20.836151123046875
2009-08-11,27.81999969482422,21.413433074951172
2009-08-12,27.790000915527344,21.390338897705078
2009-08-13,28.3700008392334,21.836790084838867
2009-08-14,28.059999465942383,21.598173141479492
2009-08-17,28.479999542236328,21.921451568603516
2009-08-18,28.18000030517578,21.690536499023438
2009-08-19,28.18000030517578,21.690536499023438
2009-08-20,28.389999389648438,21.8521728515625
2009-08-21,28.920000076293945,22.260122299194336
2009-08-24,29.690000534057617,22.85280418395996
2009-08-25,29.920000076293945,23.02984046936035
2009-08-26,28.93000030517578,22.267820358276367
2009-08-27,28.940000534057617,22.2755184173584
2009-08-28,28.18000030517578,21.690536499023438
2009-08-31,28.0,21.551998138427734
2009-09-01,27.329999923706055,21.036285400390625
2009-09-02,28.65999984741211,22.059995651245117
2009-09-03,28.8700008392334,22.22163963317871
2009-09-04,28.8799991607666,22.22933006286621
2009-09-08,27.84000015258789,21.428834915161133
2009-09-09,28.399999618530273,21.859872817993164
2009-09-10,29.110000610351562,22.406368255615234
2009-09-11,29.06999969482422,22.375581741333008
2009-09-14,28.760000228881836,22.136966705322266
2009-09-15,27.700000762939453,21.321073532104492
2009-09-16,29.290000915527344,22.544918060302734
2009-09-17,29.34000015258789,22.583406448364258
2009-09-18,28.579999923706055,21.99842071533203
2009-09-21,28.59000015258789,22.006122589111328
2009-09-22,27.579999923706055,21.228708267211914
2009-09-23,26.68000030517578,20.535966873168945
2009-09-24,26.030000686645508,20.035655975341797
2009-09-25,25.34000015258789,19.504552841186523
2009-09-28,25.799999237060547,19.858617782592773
2009-09-29,25.68000030517578,19.766252517700195
2009-09-30,25.040000915527344,19.273630142211914
2009-10-01,24.790000915527344,19.081212997436523
2009-10-02,24.280000686645508,18.688648223876953
2009-10-05,24.040000915527344,18.50391960144043
2009-10-06,24.3799991607666,18.765628814697266
2009-10-07,25.049999237060547,19.28133201599121
2009-10-08,24.15999984741211,18.596284866333008
2009-10-09,24.670000076293945,18.988845825195312
2009-10-12,25.229999542236328,19.419878005981445
2009-10-13,24.290000915527344,18.69635009765625
2009-10-14,24.8700008392334,19.142786026000977
2009-10-15,24.549999237060547,18.8964786529541
2009-10-16,24.450000762939453,18.81949806213379
2009-10-19,24.920000076293945,19.181272506713867
2009-10-20,25.959999084472656,19.981769561767578
2009-10-21,25.1200008392334,19.335216522216797
2009-10-22,25.709999084472656,19.789348602294922
2009-10-23,25.850000381469727,19.89710235595703
2009-10-26,25.309999465942383,19.48145294189453
2009-10-27,26.5,20.39742088317871
2009-10-28,25.8799991607666,19.920196533203125
2009-10-29,26.469999313354492,20.374324798583984
2009-10-30,25.950000762939453,19.97407341003418
2009-11-02,26.420000076293945,20.335844039916992
2009-11-03,26.90999984741211,20.712995529174805
2009-11-04,27.8700008392334,21.45192527770996
2009-11-05,28.209999084472656,21.7136287689209
2009-11-06,28.670000076293945,22.067699432373047
2009-11-09,29.1299991607666,22.421762466430664
2009-11-10,28.969999313354492,22.298606872558594
2009-11-11,29.3700008392334,22.606494903564453
2009-11-12,28.760000228881836,22.136966705322266
2009-11-13,29.079999923706055,22.38327980041504
2009-11-16,29.149999618530273,22.437156677246094
2009-11-17,28.969999313354492,22.298606872558594
2009-11-18,28.8700008392334,22.22163963317871
2009-11-19,28.6299991607666,22.036909103393555
2009-11-20,28.559999465942383,21.983020782470703
2009-11-23,29.079999923706055,22.38327980041504
2009-11-24,29.559999465942383,22.75273895263672
2009-11-25,29.540000915527344,22.737346649169922
2009-11-27,29.440000534057617,22.660377502441406
2009-11-30,28.670000076293945,22.067699432373047
2009-12-01,28.700000762939453,22.090789794921875
2009-12-02,28.290000915527344,21.775205612182617
2009-12-03,27.329999923706055,21.036285400390625
